"","FeatureName","FeatureID","AvgRank"
"5257","cg20774191",4565,4227.4
"5258","cg13150765",3037,4228
"5259","cg18604215",4167,4229.2
"5260","cg00701242",171,4232.6
"5261","cg20825323",4580,4233.4
"5262","cg05529278",1405,4235
"5263","cg23932711",5151,4235
"5264","cg15553342",3556,4235.2
"5265","cg08666668",2080,4239.2
"5266","cg00155846",36,4241
"5267","cg08586426",2062,4241
"5268","cg17152375",3886,4241.2
"5269","cg23649280",5095,4241.2
"5270","cg08141049",1951,4241.4
"5271","cg14089493",3255,4241.6
"5272","cg19880901",4402,4242
"5273","cg20448617",4505,4244.4
"5274","cg00366594",85,4244.6
"5275","cg01596901",404,4245.6
"5276","cg26763542",5719,4246
"5277","cg09441331",2236,4246.6
"5278","cg00500359",124,4246.8
"5279","cg26385097",5646,4248
"5280","cg07063294",1711,4248.2
"5281","cg08197751",1968,4249
"5282","cg01269798",322,4249.2
"5283","cg06972188",1695,4249.2
"5284","cg23462943",5061,4249.4
"5285","cg18979559",4244,4249.8
"5286","cg01400830",359,4251.4
"5287","cg16022049",3633,4252.2
"5288","cg07018857",1700,4252.6
"5289","cg01249054",313,4253.8
"5290","cg23659308",5096,4253.8
"5291","cg12661316",2942,4254.8
"5292","cg14684798",3397,4257.4
"5293","cg18787440",4206,4257.6
"5294","cg18251187",4102,4258.2
"5295","cg07860140",1892,4258.4
"5296","cg13014558",3002,4258.4
"5297","cg16919456",3836,4258.6
"5298","cg06854104",1660,4259.4
"5299","cg19522930",4330,4259.4
"5300","cg23195435",5001,4259.6
"5301","cg11724225",2726,4259.8
"5302","cg05604819",1420,4260.2
"5303","cg16492584",3740,4260.6
"5304","cg23313266",5039,4260.6
"5305","cg00738772",182,4261
"5306","cg24695281",5326,4261.2
"5307","cg19628038",4347,4262
"5308","cg09410871",2227,4262.4
"5309","cg13264183",3058,4262.6
"5310","cg12076350",2794,4263.8
"5311","cg10568624",2490,4264
"5312","cg16176837",3671,4264
"5313","cg23455148",5060,4264.8
"5314","cg16874743",3832,4265.8
"5315","cg24264254",5230,4266.6
"5316","cg11784623",2738,4267.2
"5317","cg17127769",3882,4267.2
"5318","cg14534884",3361,4267.8
"5319","cg25090051",5402,4267.8
"5320","cg18436714",4135,4268.2
"5321","cg03749915",974,4268.6
"5322","cg00328813",81,4268.8
"5323","cg08115371",1941,4268.8
"5324","cg08934799",2133,4269
"5325","cg03795574",989,4269.4
"5326","cg24611232",5298,4269.4
"5327","cg12910107",2986,4269.6
"5328","cg14222679",3287,4270.8
"5329","cg18877734",4223,4272
"5330","cg12935656",2990,4272.4
"5331","cg16386950",3721,4272.6
"5332","cg11227520",2620,4273
"5333","cg17812123",4017,4273.4
"5334","cg05354971",1357,4273.8
"5335","cg25197500",5419,4274.6
"5336","cg20057198",4439,4274.8
"5337","cg00379630",93,4276.6
"5338","cg14105536",3261,4276.8
"5339","cg12312265",2852,4277
"5340","cg02141570",546,4277.2
"5341","cg17136073",3884,4278.8
"5342","cg18248869",4101,4279.8
"5343","cg03715360",964,4280
"5344","cg07654282",1856,4280.2
"5345","cg02280049",583,4281.6
"5346","cg07131864",1725,4282.2
"5347","cg09398466",2224,4282.6
"5348","cg18722840",4190,4283
"5349","cg13280741",3059,4283.4
"5350","cg07749951",1873,4283.6
"5351","cg19572135",4337,4284.2
"5352","cg23839680",5136,4284.4
"5353","cg19318461",4288,4285.4
"5354","cg27262852",5820,4285.6
"5355","cg11023315",2575,4286
"5356","cg21899942",4758,4286
"5357","cg21190253",4648,4286.6
"5358","cg25687642",5511,4286.6
"5359","cg11726507",2727,4286.8
"5360","cg23428738",5057,4287
"5361","cg03982998",1034,4287.8
"5362","cg23364040",5051,4287.8
"5363","cg20789993",4571,4288.2
"5364","cg17823376",4020,4289.8
"5365","cg20497120",4516,4289.8
"5366","cg08989564",2141,4290.8
"5367","cg01791785",459,4291.8
"5368","cg03681335",948,4293.8
"5369","cg16990120",3848,4294
"5370","cg25584081",5498,4294
"5371","cg04885941",1243,4294.2
"5372","cg18827934",4213,4295.4
"5373","cg02793162",715,4296.2
"5374","cg24399474",5257,4297.4
"5375","cg10758530",2518,4298.8
"5376","cg04888491",1244,4299.8
"5377","cg02155838",552,4300.6
"5378","cg17299921",3920,4300.6
"5379","cg00548433",138,4300.8
"5380","cg05016408",1274,4301.8
"5381","cg23543766",5079,4302.4
"5382","cg06585804",1606,4304.2
"5383","cg01958481",506,4304.8
"5384","cg06763776",1640,4307.6
"5385","cg27025758",5775,4307.6
"5386","cg14052688",3245,4308.6
"5387","cg16519487",3748,4309
"5388","cg13360190",3075,4310.4
"5389","cg08166568",1957,4312.6
"5390","cg02892660",746,4313
"5391","cg09553452",2259,4313
"5392","cg20374118",4488,4313
"5393","cg00114618",21,4313.6
"5394","cg24057373",5183,4314
"5395","cg03010383",788,4314.2
"5396","cg12968685",2995,4315.6
"5397","cg04106436",1068,4315.8
"5398","cg08152481",1954,4316.2
"5399","cg17533563",3966,4316.8
"5400","cg09687738",2283,4317.6
"5401","cg12115302",2805,4318.4
"5402","cg24935976",5375,4319.8
"5403","cg24876969",5365,4322
"5404","cg22055687",4793,4322.6
"5405","cg22264170",4837,4323
"5406","cg03814733",991,4323.4
"5407","cg04177426",1081,4323.4
"5408","cg16680018",3791,4324.2
"5409","cg16595957",3770,4326.6
"5410","cg09506797",2251,4328
"5411","cg21756485",4732,4329
"5412","cg07295586",1771,4330
"5413","cg18222240",4097,4331
"5414","cg24935896",5374,4331
"5415","cg04763286",1210,4331.2
"5416","cg25698975",5516,4331.8
"5417","cg24143037",5201,4332
"5418","cg08288811",1994,4333
"5419","cg19678266",4365,4333.6
"5420","cg13739942",3166,4333.8
"5421","cg20059467",4441,4334.4
"5422","cg27006650",5771,4336.6
"5423","cg19830270",4389,4337.4
"5424","cg25370941",5458,4337.8
"5425","cg01062269",262,4338
"5426","cg08720746",2089,4338
"5427","cg20720208",4558,4340.8
"5428","cg04457885",1145,4341
"5429","cg11422677",2659,4341
"5430","cg08377526",2012,4341.4
"5431","cg25935985",5551,4343.6
"5432","cg13576505",3122,4344.4
"5433","cg01912379",492,4344.8
"5434","cg11565042",2684,4346
"5435","cg15131722",3476,4346.6
"5436","cg20128928",4451,4347.4
"5437","cg07902789",1900,4348.6
"5438","cg07307332",1776,4349.6
"5439","cg11376305",2649,4349.6
"5440","cg04223832",1096,4349.8
"5441","cg25568061",5491,4350.2
"5442","cg13489127",3104,4351.2
"5443","cg18164508",4088,4352
"5444","cg02392882",613,4353
"5445","cg04636748",1180,4355.2
"5446","cg10149870",2399,4355.6
"5447","cg17126348",3881,4356.2
"5448","cg22706334",4923,4357.6
"5449","cg00128425",26,4357.8
"5450","cg23202710",5003,4358
"5451","cg02595061",663,4358.4
"5452","cg15750705",3587,4358.6
"5453","cg20731340",4560,4358.6
"5454","cg20456564",4509,4358.8
"5455","cg02675969",687,4361
"5456","cg11782684",2737,4361
"5457","cg16201780",3677,4361
"5458","cg02853948",737,4361.6
"5459","cg07159871",1735,4362
"5460","cg13973788",3226,4362.8
"5461","cg01411759",365,4364
"5462","cg11200794",2613,4364.6
"5463","cg02008828",519,4367
"5464","cg03043044",803,4367
"5465","cg15101633",3470,4368.2
"5466","cg01035789",257,4370.2
"5467","cg22503106",4885,4370.4
"5468","cg13372743",3078,4370.8
"5469","cg20513038",4519,4372.2
"5470","cg05272587",1338,4372.6
"5471","cg09795809",2307,4373.8
"5472","cg02616186",665,4374.6
"5473","cg00842595",208,4374.8
"5474","cg06465033",1582,4376.4
"5475","cg02661437",682,4378.2
"5476","cg08192683",1965,4378.2
"5477","cg11734841",2729,4378.4
"5478","cg03946442",1027,4379.2
"5479","cg06083330",1518,4381.8
"5480","cg26606682",5689,4382
"5481","cg01142564",290,4382.8
"5482","cg12589486",2923,4383.2
"5483","cg26255314",5616,4383.6
"5484","cg00994629",245,4385.6
"5485","cg10276834",2426,4386
"5486","cg26355502",5637,4386
"5487","cg24600850",5296,4386.2
"5488","cg11205335",2615,4387
"5489","cg16370863",3717,4388.2
"5490","cg17107158",3879,4388.2
"5491","cg27317813",5836,4391.2
"5492","cg25717994",5521,4391.8
"5493","cg13490117",3105,4392
"5494","cg04624458",1176,4392.6
"5495","cg07991529",1921,4392.6
"5496","cg17759329",4005,4392.6
"5497","cg02464921",626,4394.4
"5498","cg10698097",2508,4394.6
"5499","cg15634698",3567,4395.2
"5500","cg05248655",1333,4396.8
"5501","cg19795796",4385,4396.8
"5502","cg26282731",5624,4396.8
"5503","cg17967673",4054,4397
"5504","cg12193289",2824,4397.2
"5505","cg23422170",5055,4398.8
"5506","cg00729995",178,4399.8
"5507","cg14560895",3366,4399.8
"5508","cg13667633",3151,4400
"5509","cg01093391",270,4400.6
"5510","cg24985372",5382,4400.6
"5511","cg11704790",2720,4401.2
"5512","cg15672853",3573,4407.2
"5513","cg09180605",2177,4407.4
"5514","cg05678100",1437,4407.8
"5515","cg07726457",1870,4408.4
"5516","cg02032696",523,4408.8
"5517","cg26971210",5764,4409.2
"5518","cg04960169",1261,4410.2
"5519","cg05009684",1271,4410.2
"5520","cg25937972",5552,4411.4
"5521","cg00594917",153,4411.6
"5522","cg12297935",2845,4411.8
"5523","cg21108553",4633,4412
"5524","cg18805457",4209,4412.2
"5525","cg15997512",3627,4413.6
"5526","cg21929761",4769,4414.6
"5527","cg16680677",3793,4415
"5528","cg11572509",2687,4416.2
"5529","cg21839972",4745,4416.4
"5530","cg15337281",3517,4416.8
"5531","cg17088014",3876,4417.2
"5532","cg21854228",4749,4417.6
"5533","cg06603325",1611,4418.2
"5534","cg09672233",2281,4418.8
"5535","cg16397176",3722,4418.8
"5536","cg08034990",1929,4419.6
"5537","cg04576048",1166,4419.8
"5538","cg12814019",2968,4420
"5539","cg04202644",1089,4423.4
"5540","cg16248933",3691,4424
"5541","cg27662789",5898,4424.8
"5542","cg16510409",3745,4426.6
"5543","cg17070108",3869,4427.8
"5544","cg01677142",427,4428
"5545","cg03928384",1021,4428
"5546","cg10440578",2460,4428
"5547","cg04805794",1219,4429.8
"5548","cg03707118",961,4430
"5549","cg06746009",1634,4430.8
"5550","cg19361800",4303,4430.8
"5551","cg22879834",4947,4431.2
"5552","cg15068357",3462,4432
"5553","cg24319178",5242,4432.4
"5554","cg16469894",3735,4434.8
"5555","cg09126636",2164,4435.2
"5556","cg17047106",3861,4435.6
"5557","cg00763244",189,4436.4
"5558","cg06891548",1673,4437.4
"5559","cg06768079",1641,4438.8
"5560","cg14299134",3305,4439.2
"5561","cg06631317",1614,4439.4
"5562","cg08760493",2098,4439.4
"5563","cg06878311",1670,4440.6
"5564","cg01977209",515,4440.8
"5565","cg10956096",2566,4441.2
"5566","cg08899199",2123,4442.4
"5567","cg21953905",4774,4443.4
"5568","cg23565757",5082,4445.2
"5569","cg18870258",4222,4446.8
"5570","cg00873648",221,4447.4
"5571","cg16506426",3743,4447.6
"5572","cg07378327",1794,4449
"5573","cg13665414",3150,4450
"5574","cg03079366",811,4450.8
"5575","cg08208480",1972,4451.2
"5576","cg26797158",5727,4454
"5577","cg13775091",3176,4455
"5578","cg24016855",5171,4457
"5579","cg03712260",963,4457.6
"5580","cg11648730",2705,4457.8
"5581","cg08268336",1989,4458.4
"5582","cg00670111",166,4458.6
"5583","cg09852158",2321,4459.6
"5584","cg14723921",3404,4460.2
"5585","cg06172119",1534,4460.6
"5586","cg04896013",1249,4460.8
"5587","cg15068842",3463,4461
"5588","cg05711042",1441,4461.4
"5589","cg12486493",2898,4462.2
"5590","cg20954110",4604,4462.2
"5591","cg22322562",4854,4462.6
"5592","cg04687515",1190,4464
"5593","cg10856972",2537,4464.2
"5594","cg01287730",328,4464.6
"5595","cg04217515",1094,4465
"5596","cg23484249",5066,4465.2
"5597","cg21239080",4660,4466
"5598","cg03758467",976,4467.2
"5599","cg27165836",5800,4468
"5600","cg03899412",1014,4468.6
"5601","cg00468091",119,4469.4
"5602","cg00510025",126,4471.2
"5603","cg06057885",1515,4471.8
"5604","cg25245744",5429,4472.2
"5605","cg02934082",764,4473.2
"5606","cg13098800",3020,4473.4
"5607","cg09717146",2289,4474.2
"5608","cg16023581",3634,4474.2
"5609","cg02366421",600,4475.2
"5610","cg23741520",5115,4476.4
"5611","cg03603924",929,4479.4
"5612","cg11694418",2716,4480.4
"5613","cg05155775",1306,4480.8
"5614","cg22277102",4840,4481.6
"5615","cg12728543",2954,4481.8
"5616","cg18960218",4241,4482
"5617","cg09703571",2287,4482.2
"5618","cg07553231",1837,4482.4
"5619","cg27266491",5822,4483.2
"5620","cg09845944",2319,4484
"5621","cg09080960",2154,4486
"5622","cg11490865",2669,4487.4
"5623","cg27260684",5819,4488
"5624","cg14355134",3318,4489.4
"5625","cg04106641",1069,4490.2
"5626","cg25523633",5483,4490.2
"5627","cg07398767",1799,4491.4
"5628","cg15057735",3457,4491.6
"5629","cg24365626",5247,4492
"5630","cg27606341",5890,4494.2
"5631","cg01681698",428,4494.4
"5632","cg03527918",908,4497.6
"5633","cg19568844",4335,4498.2
"5634","cg09753064",2296,4500.8
"5635","cg18506679",4143,4502
"5636","cg00343906",84,4502.2
"5637","cg26932441",5757,4504.8
"5638","cg05184308",1313,4505.4
"5639","cg12537003",2910,4505.6
"5640","cg17772212",4007,4507
"5641","cg13231680",3052,4507.2
"5642","cg02805052",719,4507.6
"5643","cg00211961",53,4508
"5644","cg13979708",3229,4508.8
"5645","cg05835547",1466,4509
"5646","cg11190637",2612,4511.6
"5647","cg07832111",1887,4512
"5648","cg13134082",3030,4513.6
"5649","cg00275103",66,4514.4
"5650","cg00272992",65,4514.8
"5651","cg07907597",1903,4515.2
"5652","cg24041000",5177,4515.8
"5653","cg16729283",3809,4516
"5654","cg00980519",241,4518.4
"5655","cg00164217",41,4519
"5656","cg05801246",1464,4519
"5657","cg11003012",2570,4519.2
"5658","cg13882309",3202,4519.2
"5659","cg07390791",1796,4520.8
"5660","cg20125971",4449,4523
"5661","cg00441703",110,4523.4
"5662","cg20888499",4595,4524.2
"5663","cg22444983",4876,4524.6
"5664","cg08735141",2095,4524.8
"5665","cg02361702",598,4525.4
"5666","cg25945753",5555,4527.4
"5667","cg13384212",3081,4530.8
"5668","cg11394947",2652,4533.2
"5669","cg26559703",5680,4536
"5670","cg21466736",4698,4536.2
"5671","cg00802386",199,4537
"5672","cg27320674",5837,4538.8
"5673","cg23893898",5145,4541.4
"5674","cg22185643",4821,4542
"5675","cg22201573",4824,4542.8
"5676","cg06955979",1689,4545.6
"5677","cg21700663",4726,4546.2
"5678","cg11840618",2753,4547.6
"5679","cg10505902",2472,4548
"5680","cg06369108",1563,4548.2
"5681","cg09347959",2219,4553
"5682","cg14521408",3360,4553
"5683","cg16369366",3715,4553.4
"5684","cg26492631",5663,4554.4
"5685","cg18620571",4173,4555
"5686","cg19063141",4254,4555.6
"5687","cg16717864",3806,4557
"5688","cg14067364",3249,4557.2
"5689","cg21041447",4622,4557.4
"5690","cg15996534",3626,4558.6
"5691","cg12862851",2978,4559.6
"5692","cg27212520",5809,4562.8
"5693","cg12508624",2904,4563
"5694","cg11680604",2713,4564.8
"5695","cg04370106",1123,4567
"5696","cg10875794",2544,4567
"5697","cg19335064",4292,4567.4
"5698","cg01738524",442,4567.6
"5699","cg07059732",1709,4567.8
"5700","cg27233675",5816,4568.2
"5701","cg13127694",3027,4571.8
"5702","cg24061122",5184,4571.8
"5703","cg25316624",5446,4571.8
"5704","cg27113548",5791,4572.6
"5705","cg00516092",128,4574.2
"5706","cg14384416",3326,4574.2
"5707","cg20100151",4443,4574.4
"5708","cg04625871",1177,4579.4
"5709","cg24838764",5354,4579.6
"5710","cg00283030",68,4579.8
"5711","cg09852127",2320,4579.8
"5712","cg19930569",4412,4579.8
"5713","cg27394015",5849,4586.8
"5714","cg06090362",1520,4587.2
"5715","cg02272814",581,4589.8
"5716","cg03694403",953,4590.6
"5717","cg03845870",999,4591.2
"5718","cg10501093",2470,4594.6
"5719","cg12079678",2797,4595.8
"5720","cg12124911",2808,4595.8
"5721","cg12442125",2884,4601
"5722","cg17227235",3908,4601.4
"5723","cg13998223",3231,4601.8
"5724","cg03362871",871,4602.2
"5725","cg12166662",2819,4602.6
"5726","cg11518826",2676,4604.8
"5727","cg09503202",2250,4606.6
"5728","cg13531800",3111,4606.6
"5729","cg27629384",5892,4607.4
"5730","rs951295",5928,4608.4
"5731","cg01378151",351,4608.6
"5732","cg09945482",2345,4609.8
"5733","cg18609490",4169,4611.4
"5734","cg27121408",5792,4612.8
"5735","cg07091220",1716,4615.6
"5736","cg04755409",1206,4621
"5737","cg16814362",3827,4623
"5738","cg18169971",4089,4625.8
"5739","cg25887844",5545,4625.8
"5740","cg09439054",2234,4626
"5741","cg13324643",3067,4626
"5742","cg24565620",5289,4633.4
"5743","cg13967977",3220,4634
"5744","cg16309243",3700,4635
"5745","cg16711857",3805,4636
"5746","cg12465678",2892,4636.8
"5747","cg26877678",5746,4639.6
"5748","cg02441892",621,4643.4
"5749","cg04752945",1205,4643.4
"5750","cg02220894",568,4643.8
"5751","cg02494593",631,4644.2
"5752","cg01784909",457,4644.6
"5753","cg08318842",1999,4647.6
"5754","cg02946903",766,4647.8
"5755","cg01479768",378,4648.2
"5756","cg13725825",3161,4650.8
"5757","cg24158452",5209,4651.6
"5758","cg20151576",4459,4655
"5759","cg12674760",2945,4656.8
"5760","cg02831290",726,4657.4
"5761","cg17755604",4004,4658.4
"5762","cg16609139",3774,4659
"5763","cg25080256",5400,4659.6
"5764","cg14868128",3427,4663.8
"5765","cg13741103",3167,4664.2
"5766","cg02232704",571,4664.6
"5767","cg22607134",4904,4665.4
"5768","cg10809498",2528,4667.2
"5769","cg20156139",4460,4667.4
"5770","cg16807457",3826,4667.6
"5771","cg17469471",3951,4669.4
"5772","cg25132957",5409,4671.8
"5773","cg06832695",1654,4677.2
"5774","cg10862620",2540,4677.2
"5775","cg04063348",1064,4678.6
"5776","cg26248373",5614,4680
"5777","cg03782771",984,4682.6
"5778","cg20634288",4538,4682.6
"5779","cg21115558",4634,4683
"5780","cg04226892",1098,4684.4
"5781","cg10725937",2514,4686
"5782","cg03010785",790,4688
"5783","cg15516314",3551,4692.4
"5784","cg12859409",2977,4694.2
"5785","cg14620117",3380,4694.2
"5786","cg01705495",433,4697.2
"5787","cg05673287",1433,4697.4
"5788","cg10164560",2400,4697.6
"5789","cg04291221",1111,4698.6
"5790","cg22411185",4871,4700
"5791","cg03137908",824,4704.4
"5792","cg04457069",1144,4707.2
"5793","cg22520644",4890,4708
"5794","cg18024684",4065,4712.4
"5795","cg15458055",3540,4714
"5796","cg10858353",2538,4715.2
"5797","cg03530219",909,4715.4
"5798","cg25020810",5391,4716.2
"5799","cg04821520",1224,4716.8
"5800","cg00036263",10,4717.2
"5801","cg11211624",2617,4717.4
"5802","cg19180834",4267,4718
"5803","cg24880044",5366,4718.8
"5804","cg24914483",5372,4719.4
"5805","cg17754782",4003,4720.8
"5806","cg03214444",837,4721.2
"5807","cg05585630",1415,4722.2
"5808","cg15742758",3585,4723.4
"5809","cg17352027",3928,4724.6
"5810","cg13632981",3138,4730.8
"5811","cg17249452",3910,4732.4
"5812","cg21183165",4645,4736.8
"5813","cg26469011",5660,4739.2
"5814","cg22288309",4846,4740.4
"5815","cg25711246",5520,4741.4
"5816","cg25487430",5479,4742.8
"5817","cg25340758",5448,4744.6
"5818","cg09227616",2192,4748
"5819","cg08762653",2099,4748.6
"5820","cg21378206",4684,4751.6
"5821","cg16024530",3635,4754
"5822","cg24793052",5347,4755.6
"5823","cg01170882",297,4755.8
"5824","cg09845604",2318,4758.6
"5825","cg27144719",5799,4759.2
"5826","cg18711683",4186,4759.8
"5827","cg15469944",3543,4760.4
"5828","cg24711407",5329,4762
"5829","cg20044410",4438,4764.4
"5830","cg10095078",2381,4764.8
"5831","cg26818625",5735,4764.8
"5832","cg21052814",4626,4765.6
"5833","cg12463089",2890,4767.4
"5834","cg06282524",1547,4768.2
"5835","cg00306003",74,4768.6
"5836","cg02344891",594,4771.8
"5837","cg13595415",3130,4772
"5838","cg13729931",3163,4772.4
"5839","cg02913918",758,4773
"5840","cg08541962",2048,4780.8
"5841","cg13549845",3114,4783.6
"5842","cg23716449",5106,4783.8
"5843","cg14620221",3381,4786.8
"5844","cg07192622",1744,4787
"5845","cg15481583",3547,4794.6
"5846","cg24652361",5306,4795.8
"5847","cg04244307",1101,4799
"5848","cg03863817",1004,4802.6
"5849","cg05417099",1372,4808.8
"5850","cg06042588",1513,4809.2
"5851","cg18070053",4072,4809.2
"5852","cg03159877",827,4814.8
"5853","cg01192745",300,4820.6
"5854","cg10591797",2496,4827.6
"5855","cg19117501",4260,4831.6
"5856","cg12625496",2934,4831.8
"5857","cg24119469",5192,4833.6
"5858","cg03330374",860,4839.8
"5859","cg12721792",2952,4848.8
"5860","cg21350100",4681,4850.6
"5861","cg08742360",2096,4852
"5862","cg21415292",4693,4857.4
"5863","cg26329192",5631,4862.6
"5864","cg26983874",5767,4862.8
"5865","cg13134916",3031,4865
"5866","cg02793415",716,4873.4
"5867","cg01330679",339,4880.6
"5868","cg19502709",4325,4881.8
"5869","cg01065780",264,4884.2
"5870","cg09454997",2241,4886
"5871","cg08477744",2037,4896.8
"5872","cg26182253",5599,4897
"5873","cg10884544",2547,4897.6
"5874","cg07324752",1781,4904.2
"5875","cg26662520",5700,4912.6
"5876","cg11065154",2583,4914
"5877","cg12508693",2905,4919.4
"5878","cg17387989",3933,4922.6
"5879","cg07088771",1715,4928.6
"5880","cg10420756",2455,4937
"5881","cg02263675",580,4937.2
"5882","cg02190038",559,4947
"5883","cg03826252",993,4947.4
"5884","cg16840574",3828,4947.8
"5885","cg07216036",1751,4955.4
"5886","cg24226851",5224,4956.2
"5887","cg19670693",4360,4957.2
"5888","cg15257565",3498,4957.4
